survey_id;vol_id;numero_vol;date_vol;route;courrier;classe;note_globale;note_confort;note_repas;note_divertissement;note_equipage;note_ponctualite;note_enregistrement;nps_categorie;recommandation;type_voyageur;programme_fidelite;nationalite
SAT-002738;VOL-000439;AF7128;2023-01-08;ORY → MRS;Court-courrier;Économique;7.7;4.4;7.6;6.5;10.0;7.8;5.8;Passif;Oui;Famille;Explorer;Autre
SAT-002739;VOL-000850;AF0216;2023-01-15;CDG → LAX;Long-courrier;Économique;8.2;6.4;5.6;7.8;8.4;10.0;8.9;Passif;Oui;Loisirs;Non inscrit;Brésilienne
SAT-002740;VOL-001438;AF0228;2023-01-25;CDG → YUL;Long-courrier;Économique;9.2;7.4;9.7;9.1;8.1;9.3;8.4;Promoteur;Oui;Solo;Non inscrit;Japonaise
SAT-002741;VOL-012351;AF0211;2023-07-28;CDG → JFK;Long-courrier;Business;8.0;6.1;10.0;8.0;7.5;10.0;6.1;Passif;Oui;Famille;Non inscrit;Japonaise
SAT-002742;VOL-013905;AF0258;2023-08-23;CDG → EZE;Long-courrier;Économique;7.1;7.3;5.0;3.7;7.4;9.9;8.9;Passif;Peut-être;Affaires;Non inscrit;Britannique
SAT-002743;VOL-021757;AF1209;2024-01-02;CDG → IST;Moyen-courrier;Business;9.0;9.8;9.1;9.6;8.2;7.9;9.1;Promoteur;Oui;Affaires;Explorer;Française
SAT-002744;VOL-029575;AF1152;2024-05-13;CDG → LHR;Court-courrier;Premium Éco;6.9;8.1;7.1;6.8;8.9;5.1;5.4;Détracteur;Oui;Famille;Non inscrit;Américaine
SAT-002745;VOL-014985;AF1198;2023-09-10;CDG → CPH;Court-courrier;Économique;7.3;7.1;7.0;7.9;6.8;10.0;8.0;Passif;Oui;Loisirs;Non inscrit;Américaine
SAT-002746;VOL-041566;AF1263;2024-12-05;CDG → CMN;Court-courrier;Business;7.7;10.0;6.0;9.8;9.2;7.3;4.8;Passif;Oui;Famille;Explorer;Autre
SAT-002747;VOL-029303;AF0251;2024-05-09;CDG → GIG;Long-courrier;Économique;6.9;3.7;6.9;5.0;6.5;10.0;6.7;Détracteur;Peut-être;Loisirs;Non inscrit;Autre
SAT-002748;VOL-033962;AF0223;2024-07-29;CDG → SFO;Long-courrier;Économique;5.9;5.3;6.5;8.2;6.9;1.7;6.5;Détracteur;Oui;Famille;Gold;Autre
SAT-002749;VOL-036494;AF1176;2024-09-10;CDG → BCN;Court-courrier;Économique;7.1;7.5;7.6;7.0;6.6;5.2;7.3;Passif;Non;Loisirs;Non inscrit;Française
SAT-002750;VOL-014540;AF7132;2023-09-02;ORY → TLS;Court-courrier;Économique;6.4;4.7;7.2;6.6;8.7;3.1;7.3;Détracteur;Oui;Famille;Explorer;Autre
SAT-002751;VOL-016933;AF7128;2023-10-13;ORY → MRS;Court-courrier;Économique;6.3;6.7;8.0;8.5;4.8;1.0;6.6;Détracteur;Oui;Affaires;Gold;Américaine
SAT-002752;VOL-002022;AF0304;2023-02-03;CDG → BKK;Long-courrier;Économique;7.9;7.2;6.7;8.3;7.6;8.7;7.7;Passif;Oui;Solo;Silver;Américaine
SAT-002753;VOL-042415;AF1182;2024-12-19;CDG → MUC;Court-courrier;Business;8.6;9.7;6.1;10.0;7.6;8.6;8.5;Passif;Peut-être;Loisirs;Non inscrit;Britannique
SAT-002754;VOL-011715;AF0311;2023-07-17;CDG → SGN;Long-courrier;Premium Éco;6.7;9.1;6.5;8.6;7.6;1.4;6.9;Détracteur;Oui;Solo;Non inscrit;Chinoise
SAT-002755;VOL-044861;AF1182;2025-01-30;CDG → MUC;Court-courrier;Économique;7.7;6.7;7.7;6.3;8.6;10.0;6.5;Passif;Peut-être;Solo;Platinum;Française
SAT-002756;VOL-031906;AF0216;2024-06-23;CDG → LAX;Long-courrier;Économique;7.9;7.2;7.2;8.4;7.2;9.2;5.4;Passif;Oui;Solo;Explorer;Américaine
SAT-002757;VOL-012662;AF7618;2023-08-02;CDG → NCE;Court-courrier;Économique;7.1;7.7;4.8;4.1;7.1;9.9;7.9;Passif;Oui;Affaires;Non inscrit;Française
SAT-002758;VOL-027681;AF7618;2024-04-12;CDG → NCE;Court-courrier;Business;8.1;7.5;7.6;4.7;9.0;9.4;7.6;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002759;VOL-036173;AF7620;2024-09-04;CDG → BOD;Court-courrier;Business;6.7;5.8;9.3;8.6;7.9;1.0;8.7;Détracteur;Oui;Famille;Silver;Américaine
SAT-002760;VOL-040383;AF7600;2024-11-15;CDG → MRS;Court-courrier;Économique;8.2;8.8;10.0;5.3;8.9;9.3;9.0;Passif;Oui;Affaires;Platinum;Française
SAT-002761;VOL-006793;AF1198;2023-04-25;CDG → CPH;Court-courrier;Business;7.5;7.1;8.2;6.6;8.7;10.0;7.0;Passif;Peut-être;Loisirs;Non inscrit;Américaine
SAT-002762;VOL-044335;AF0235;2025-01-20;CDG → ATL;Long-courrier;Business;7.4;6.3;9.8;8.7;7.0;9.2;4.6;Passif;Oui;Loisirs;Non inscrit;Américaine
SAT-002763;VOL-026566;AF7620;2024-03-24;CDG → BOD;Court-courrier;Économique;6.7;7.8;5.8;4.5;6.4;8.7;7.8;Détracteur;Peut-être;Famille;Explorer;Française
SAT-002764;VOL-050675;AF1166;2025-05-09;CDG → FCO;Court-courrier;Économique;7.2;6.2;5.7;7.5;6.3;6.5;9.2;Passif;Oui;Loisirs;Explorer;Britannique
SAT-002765;VOL-009645;AF1182;2023-06-12;CDG → MUC;Court-courrier;Économique;7.1;8.2;4.5;7.2;7.0;10.0;6.9;Passif;Peut-être;Solo;Non inscrit;Autre
SAT-002766;VOL-020825;AF1159;2023-12-17;CDG → FRA;Court-courrier;Économique;7.9;6.8;4.9;8.0;9.0;9.4;8.4;Passif;Peut-être;Loisirs;Gold;Allemande
SAT-002767;VOL-000651;AF1192;2023-01-11;CDG → ZRH;Court-courrier;Économique;6.2;8.7;4.4;7.2;9.3;1.0;8.3;Détracteur;Oui;Solo;Non inscrit;Américaine
SAT-002768;VOL-037142;AF1159;2024-09-21;CDG → FRA;Court-courrier;Économique;7.8;4.5;6.0;9.3;8.9;10.0;6.0;Passif;Oui;Loisirs;Non inscrit;Française
SAT-002769;VOL-051874;AF1152;2025-05-29;CDG → LHR;Court-courrier;Business;7.0;8.5;10.0;6.3;5.2;3.7;7.7;Passif;Peut-être;Affaires;Non inscrit;Française
SAT-002770;VOL-041633;AF7626;2024-12-05;CDG → NTE;Court-courrier;Économique;8.0;5.9;9.9;4.8;7.2;10.0;9.8;Passif;Oui;Affaires;Non inscrit;Américaine
SAT-002771;VOL-044559;AF7134;2025-01-24;ORY → NCE;Court-courrier;Économique;8.0;7.4;7.4;6.6;8.6;10.0;4.8;Passif;Oui;Affaires;Silver;Autre
SAT-002772;VOL-011275;AF0251;2023-07-09;CDG → GIG;Long-courrier;Économique;6.1;5.2;8.7;5.7;8.3;6.2;4.4;Détracteur;Non;Famille;Non inscrit;Brésilienne
SAT-002773;VOL-036236;AF1152;2024-09-05;CDG → LHR;Court-courrier;Premium Éco;9.0;9.0;9.7;6.3;9.9;10.0;7.9;Promoteur;Oui;Famille;Non inscrit;Américaine
SAT-002774;VOL-018797;AF0216;2023-11-13;CDG → LAX;Long-courrier;Économique;6.2;6.3;3.7;6.2;6.8;8.5;5.8;Détracteur;Oui;Loisirs;Non inscrit;Allemande
SAT-002775;VOL-027989;AF1152;2024-04-18;CDG → LHR;Court-courrier;Économique;7.5;7.0;5.2;9.3;9.0;10.0;4.1;Passif;Oui;Solo;Explorer;Britannique
SAT-002776;VOL-013035;AF0320;2023-08-09;CDG → SIN;Long-courrier;Économique;6.4;5.1;5.2;6.0;8.2;9.9;6.9;Détracteur;Oui;Loisirs;Non inscrit;Française
SAT-002777;VOL-041659;AF1187;2024-12-06;CDG → VIE;Court-courrier;Économique;8.5;9.4;8.8;10.0;6.6;10.0;7.6;Passif;Non;Loisirs;Platinum;Autre
SAT-002778;VOL-038469;AF0232;2024-10-14;CDG → MIA;Long-courrier;Économique;8.2;5.9;7.2;7.3;8.8;8.2;10.0;Passif;Oui;Loisirs;Non inscrit;Allemande
SAT-002779;VOL-013656;AF0298;2023-08-19;CDG → HKG;Long-courrier;Économique;7.5;9.3;6.9;6.3;7.3;8.9;6.2;Passif;Peut-être;Affaires;Explorer;Allemande
SAT-002780;VOL-028941;AF7128;2024-05-03;ORY → MRS;Court-courrier;Économique;8.0;10.0;6.8;5.1;8.2;9.6;8.3;Passif;Non;Affaires;Non inscrit;Française
SAT-002781;VOL-003308;AF7134;2023-02-24;ORY → NCE;Court-courrier;Économique;7.5;3.1;8.5;7.9;7.5;8.6;8.7;Passif;Oui;Famille;Non inscrit;Autre
SAT-002782;VOL-004384;AF0223;2023-03-15;CDG → SFO;Long-courrier;Premium Éco;7.7;7.7;7.3;7.1;6.6;8.9;7.6;Passif;Peut-être;Famille;Explorer;Britannique
SAT-002783;VOL-050130;AF1267;2025-04-30;CDG → ALG;Court-courrier;Économique;8.1;7.1;7.0;8.8;10.0;10.0;5.8;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-002784;VOL-020145;AF1159;2023-12-05;CDG → FRA;Court-courrier;Business;6.3;4.7;7.0;6.0;6.3;9.1;3.3;Détracteur;Non;Famille;Platinum;Américaine
SAT-002785;VOL-024445;AF7607;2024-02-16;CDG → LYS;Court-courrier;Économique;6.3;4.9;5.8;5.9;6.6;8.0;7.9;Détracteur;Oui;Loisirs;Gold;Française
SAT-002786;VOL-042135;AF7132;2024-12-14;ORY → TLS;Court-courrier;Économique;7.3;6.0;7.1;6.4;6.6;9.6;8.0;Passif;Oui;Loisirs;Gold;Française
SAT-002787;VOL-022028;AF0223;2024-01-07;CDG → SFO;Long-courrier;Économique;8.2;5.1;7.0;8.4;9.9;10.0;7.9;Passif;Oui;Famille;Non inscrit;Française
SAT-002788;VOL-050459;AF7607;2025-05-06;CDG → LYS;Court-courrier;Économique;6.6;6.7;6.1;5.7;8.0;9.8;5.7;Détracteur;Oui;Famille;Non inscrit;Française
SAT-002789;VOL-006528;AF1152;2023-04-21;CDG → LHR;Court-courrier;Économique;7.4;6.5;6.5;7.7;6.8;9.5;7.0;Passif;Non;Loisirs;Non inscrit;Japonaise
SAT-002790;VOL-007982;AF0258;2023-05-15;CDG → EZE;Long-courrier;Économique;7.2;6.2;6.0;8.8;6.2;9.3;5.2;Passif;Oui;Famille;Explorer;Française
SAT-002791;VOL-004850;AF7132;2023-03-23;ORY → TLS;Court-courrier;Économique;8.0;8.8;7.5;6.2;7.6;9.9;8.2;Passif;Oui;Famille;Explorer;Japonaise
SAT-002792;VOL-049652;AF1176;2025-04-23;CDG → BCN;Court-courrier;Économique;7.9;5.9;7.2;8.9;9.0;10.0;7.1;Passif;Peut-être;Affaires;Non inscrit;Américaine
SAT-002793;VOL-050439;AF7626;2025-05-05;CDG → NTE;Court-courrier;Business;8.2;10.0;8.9;8.3;7.4;10.0;6.4;Passif;Peut-être;Famille;Silver;Française
SAT-002794;VOL-043910;AF7134;2025-01-12;ORY → NCE;Court-courrier;Économique;5.0;2.1;5.8;4.9;6.2;8.2;4.5;Détracteur;Non;Loisirs;Gold;Française
SAT-002795;VOL-034927;AF7132;2024-08-15;ORY → TLS;Court-courrier;Économique;8.5;8.8;7.0;8.6;8.8;10.0;6.2;Passif;Peut-être;Famille;Platinum;Autre
SAT-002796;VOL-044004;AF0324;2025-01-14;CDG → DXB;Long-courrier;Économique;6.2;7.6;7.2;5.6;8.0;1.0;7.6;Détracteur;Peut-être;Affaires;Explorer;Japonaise
SAT-002797;VOL-022124;AF1152;2024-01-09;CDG → LHR;Court-courrier;Business;8.2;6.2;7.1;9.4;8.4;9.4;6.6;Passif;Non;Loisirs;Gold;Autre
SAT-002798;VOL-031424;AF1180;2024-06-15;CDG → LIS;Court-courrier;Économique;8.2;8.8;6.8;9.0;8.9;9.3;10.0;Passif;Oui;Affaires;Platinum;Autre
SAT-002799;VOL-025985;AF7145;2024-03-13;ORY → NTE;Court-courrier;Premium Éco;7.8;8.6;10.0;4.0;9.8;10.0;4.3;Passif;Peut-être;Famille;Non inscrit;Autre
SAT-002800;VOL-003882;AF1152;2023-03-06;CDG → LHR;Court-courrier;Économique;7.5;8.9;5.4;5.7;8.6;9.0;7.9;Passif;Oui;Affaires;Explorer;Française
SAT-002801;VOL-014750;AF0235;2023-09-06;CDG → ATL;Long-courrier;Économique;6.9;6.8;2.8;5.4;10.0;9.8;5.6;Détracteur;Peut-être;Famille;Non inscrit;Française
SAT-002802;VOL-029645;AF1152;2024-05-14;CDG → LHR;Court-courrier;Économique;7.1;5.9;8.9;4.6;8.5;10.0;7.3;Passif;Oui;Solo;Gold;Autre
SAT-002803;VOL-018586;AF1263;2023-11-10;CDG → CMN;Court-courrier;Business;7.2;8.1;7.1;8.0;7.1;7.2;7.7;Passif;Oui;Solo;Explorer;Allemande
SAT-002804;VOL-030198;AF7607;2024-05-24;CDG → LYS;Court-courrier;Économique;7.3;6.4;6.4;6.7;8.1;9.1;6.5;Passif;Peut-être;Loisirs;Non inscrit;Allemande
SAT-002805;VOL-019412;AF7141;2023-11-23;ORY → BOD;Court-courrier;Économique;8.2;6.5;8.1;9.0;9.7;8.8;7.5;Passif;Oui;Affaires;Non inscrit;Française
SAT-002806;VOL-001278;AF7620;2023-01-22;CDG → BOD;Court-courrier;Business;8.5;6.3;6.7;10.0;8.9;9.4;7.3;Passif;Oui;Loisirs;Non inscrit;Brésilienne
SAT-002807;VOL-003025;AF1176;2023-02-20;CDG → BCN;Court-courrier;Économique;7.8;9.0;6.9;6.2;8.4;5.7;8.1;Passif;Peut-être;Affaires;Explorer;Française
SAT-002808;VOL-022672;AF0341;2024-01-18;CDG → FDF;Long-courrier;Économique;6.5;8.1;5.8;5.9;5.3;8.8;7.2;Détracteur;Oui;Famille;Non inscrit;Chinoise
SAT-002809;VOL-017879;AF0256;2023-10-29;CDG → BOG;Long-courrier;Économique;7.4;8.4;6.9;7.9;8.7;4.0;8.5;Passif;Oui;Loisirs;Explorer;Autre
SAT-002810;VOL-001317;AF1334;2023-01-23;CDG → TLV;Moyen-courrier;Économique;7.2;7.4;4.3;8.0;9.4;10.0;7.9;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002811;VOL-018536;AF1330;2023-11-09;CDG → DOH;Moyen-courrier;Business;7.8;8.1;8.5;6.4;9.8;9.6;8.0;Passif;Oui;Solo;Explorer;Française
SAT-002812;VOL-010595;AF0292;2023-06-28;CDG → PVG;Long-courrier;Économique;6.1;5.9;3.6;8.6;5.6;8.6;5.9;Détracteur;Oui;Loisirs;Non inscrit;Allemande
SAT-002813;VOL-022712;AF1182;2024-01-19;CDG → MUC;Court-courrier;Économique;8.6;5.9;8.9;7.3;10.0;8.7;10.0;Passif;Oui;Famille;Silver;Japonaise
SAT-002814;VOL-002893;AF1152;2023-02-17;CDG → LHR;Court-courrier;Premium Éco;7.9;7.6;6.3;8.5;7.5;9.0;7.2;Passif;Peut-être;Famille;Platinum;Autre
SAT-002815;VOL-002286;AF1263;2023-02-07;CDG → CMN;Court-courrier;Économique;8.7;7.1;10.0;6.1;8.8;10.0;7.5;Passif;Oui;Affaires;Non inscrit;Française
SAT-002816;VOL-018086;AF1209;2023-11-01;CDG → IST;Moyen-courrier;Business;8.3;6.6;7.2;7.5;10.0;10.0;10.0;Passif;Non;Famille;Non inscrit;Autre
SAT-002817;VOL-029938;AF7128;2024-05-19;ORY → MRS;Court-courrier;Économique;7.3;6.4;4.2;5.6;8.4;8.8;9.1;Passif;Oui;Solo;Non inscrit;Française
SAT-002818;VOL-033200;AF1273;2024-07-16;CDG → DKR;Moyen-courrier;Économique;7.7;7.0;6.6;6.5;7.4;9.3;7.1;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002819;VOL-034476;AF0211;2024-08-07;CDG → JFK;Long-courrier;Business;9.0;7.6;9.9;7.6;10.0;9.8;9.3;Promoteur;Oui;Loisirs;Explorer;Autre
SAT-002820;VOL-047840;AF1263;2025-03-22;CDG → CMN;Court-courrier;Économique;7.8;7.4;6.0;7.1;10.0;8.2;9.0;Passif;Peut-être;Famille;Explorer;Américaine
SAT-002821;VOL-032372;AF1263;2024-07-01;CDG → CMN;Court-courrier;Business;7.6;7.0;6.5;6.8;8.9;10.0;8.9;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002822;VOL-043849;AF0298;2025-01-11;CDG → HKG;Long-courrier;Économique;7.8;9.1;2.8;8.7;8.5;8.6;7.6;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-002823;VOL-008821;AF0216;2023-05-29;CDG → LAX;Long-courrier;Économique;7.3;5.3;7.7;5.5;7.2;10.0;6.4;Passif;Peut-être;Affaires;Explorer;Française
SAT-002824;VOL-017117;AF0314;2023-10-16;CDG → DEL;Long-courrier;Business;6.7;7.9;5.8;5.4;6.7;10.0;7.6;Détracteur;Oui;Solo;Non inscrit;Française
SAT-002825;VOL-030404;AF0211;2024-05-28;CDG → JFK;Long-courrier;Économique;9.3;9.9;5.3;8.7;8.1;9.7;10.0;Promoteur;Oui;Famille;Non inscrit;Française
SAT-002826;VOL-012547;AF1267;2023-07-31;CDG → ALG;Court-courrier;Business;8.1;9.8;8.4;7.9;8.6;7.9;4.6;Passif;Oui;Affaires;Non inscrit;Américaine
SAT-002827;VOL-043605;AF0304;2025-01-08;CDG → BKK;Long-courrier;Économique;6.8;6.1;8.2;4.3;9.1;6.9;7.8;Détracteur;Oui;Affaires;Non inscrit;Française
SAT-002828;VOL-028852;AF0241;2024-05-01;CDG → ORD;Long-courrier;Économique;7.6;6.9;8.1;7.1;7.3;9.4;8.9;Passif;Non;Solo;Ultimate;Allemande
SAT-002829;VOL-013911;AF0211;2023-08-23;CDG → JFK;Long-courrier;Économique;7.5;7.3;6.8;8.8;7.1;8.2;7.5;Passif;Peut-être;Affaires;Non inscrit;Brésilienne
SAT-002830;VOL-030747;AF0324;2024-06-03;CDG → DXB;Long-courrier;Business;7.7;10.0;6.8;4.1;8.7;10.0;7.7;Passif;Peut-être;Loisirs;Gold;Autre
SAT-002831;VOL-002069;AF1263;2023-02-04;CDG → CMN;Court-courrier;Économique;7.6;4.7;7.3;7.9;7.9;8.4;9.4;Passif;Peut-être;Affaires;Explorer;Française
SAT-002832;VOL-000465;AF7613;2023-01-08;CDG → TLS;Court-courrier;Économique;6.7;6.4;3.8;5.8;9.6;9.8;6.7;Détracteur;Non;Solo;Non inscrit;Autre
SAT-002833;VOL-006583;AF1330;2023-04-22;CDG → DOH;Moyen-courrier;Business;7.5;9.1;4.8;9.6;7.0;10.0;7.6;Passif;Oui;Loisirs;Explorer;Française
SAT-002834;VOL-028889;AF0314;2024-05-02;CDG → DEL;Long-courrier;Économique;7.4;9.2;7.4;4.8;6.5;10.0;6.6;Passif;Peut-être;Famille;Silver;Américaine
SAT-002835;VOL-017462;AF0286;2023-10-22;CDG → NRT;Long-courrier;Premium Éco;8.2;6.5;9.5;6.2;6.3;10.0;10.0;Passif;Oui;Solo;Silver;Américaine
SAT-002836;VOL-011547;AF7132;2023-07-14;ORY → TLS;Court-courrier;Premium Éco;8.3;6.7;8.2;5.3;9.5;10.0;8.1;Passif;Non;Loisirs;Non inscrit;Américaine
SAT-002837;VOL-047707;AF1172;2025-03-20;CDG → MAD;Court-courrier;Économique;7.4;4.6;6.0;6.7;9.0;7.5;9.2;Passif;Oui;Famille;Non inscrit;Américaine
SAT-002838;VOL-039352;AF1209;2024-10-29;CDG → IST;Moyen-courrier;Économique;8.1;7.4;10.0;6.6;8.2;9.0;8.1;Passif;Oui;Loisirs;Silver;Autre
SAT-002839;VOL-032128;AF7134;2024-06-27;ORY → NCE;Court-courrier;Business;7.7;7.8;5.5;8.3;8.3;9.2;9.8;Passif;Oui;Loisirs;Silver;Française
SAT-002840;VOL-041298;AF0314;2024-11-30;CDG → DEL;Long-courrier;Business;7.9;9.8;6.2;8.5;8.8;8.2;5.8;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002841;VOL-021477;AF7128;2023-12-28;ORY → MRS;Court-courrier;Premium Éco;8.2;5.5;6.5;8.5;9.9;10.0;8.8;Passif;Oui;Loisirs;Non inscrit;Britannique
SAT-002842;VOL-046261;AF0211;2025-02-23;CDG → JFK;Long-courrier;Premium Éco;7.1;7.6;7.8;2.7;8.1;8.9;5.5;Passif;Peut-être;Loisirs;Non inscrit;Française
SAT-002843;VOL-030839;AF1166;2024-06-05;CDG → FCO;Court-courrier;Premium Éco;7.2;7.1;3.8;9.1;8.5;10.0;7.9;Passif;Oui;Loisirs;Explorer;Française
SAT-002844;VOL-006705;AF1278;2023-04-24;CDG → ABJ;Moyen-courrier;Économique;6.9;9.3;3.6;5.9;9.1;10.0;4.3;Détracteur;Oui;Affaires;Non inscrit;Autre
SAT-002845;VOL-028613;AF1176;2024-04-28;CDG → BCN;Court-courrier;Économique;7.5;8.7;5.0;7.3;7.9;10.0;6.1;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-002846;VOL-006234;AF1182;2023-04-16;CDG → MUC;Court-courrier;Économique;7.1;6.6;4.7;6.0;8.0;8.8;8.3;Passif;Non;Loisirs;Gold;Française
SAT-002847;VOL-042216;AF7134;2024-12-16;ORY → NCE;Court-courrier;Premium Éco;8.8;9.7;6.3;6.0;9.5;9.2;9.2;Passif;Non;Affaires;Non inscrit;Autre
SAT-002848;VOL-006434;AF7620;2023-04-19;CDG → BOD;Court-courrier;Business;8.5;10.0;6.7;7.2;7.5;10.0;5.4;Passif;Non;Famille;Non inscrit;Autre
SAT-002849;VOL-021908;AF1180;2024-01-05;CDG → LIS;Court-courrier;Business;7.3;9.6;5.8;6.3;9.2;9.1;6.8;Passif;Peut-être;Loisirs;Non inscrit;Française
SAT-002850;VOL-030541;AF1152;2024-05-30;CDG → LHR;Court-courrier;Économique;9.6;7.7;7.5;10.0;9.0;10.0;9.3;Promoteur;Peut-être;Famille;Non inscrit;Autre
SAT-002851;VOL-034463;AF0247;2024-08-07;CDG → GRU;Long-courrier;Économique;7.4;6.6;8.2;4.8;7.7;7.3;8.2;Passif;Peut-être;Famille;Non inscrit;Autre
SAT-002852;VOL-031409;AF1180;2024-06-15;CDG → LIS;Court-courrier;Économique;8.3;8.4;7.7;6.5;8.1;10.0;7.9;Passif;Oui;Solo;Non inscrit;Américaine
SAT-002853;VOL-031895;AF7600;2024-06-23;CDG → MRS;Court-courrier;Économique;9.2;9.0;10.0;10.0;8.7;9.7;8.7;Promoteur;Oui;Famille;Gold;Française
SAT-002854;VOL-049008;AF1176;2025-04-12;CDG → BCN;Court-courrier;Économique;6.9;6.5;6.2;5.9;9.6;8.9;7.6;Détracteur;Oui;Solo;Explorer;Américaine
SAT-002855;VOL-046137;AF1172;2025-02-21;CDG → MAD;Court-courrier;Économique;8.1;7.8;6.5;7.0;10.0;7.9;8.8;Passif;Oui;Famille;Explorer;Japonaise
SAT-002856;VOL-033865;AF1273;2024-07-27;CDG → DKR;Moyen-courrier;Premium Éco;4.9;4.3;3.1;3.8;6.8;1.0;8.9;Détracteur;Peut-être;Affaires;Non inscrit;Française
SAT-002857;VOL-012496;AF1198;2023-07-30;CDG → CPH;Court-courrier;Économique;8.3;7.1;9.0;8.2;7.9;9.5;8.8;Passif;Non;Solo;Non inscrit;Française
SAT-002858;VOL-046065;AF0228;2025-02-19;CDG → YUL;Long-courrier;Business;7.9;7.4;7.7;9.1;6.6;10.0;6.6;Passif;Peut-être;Affaires;Non inscrit;Autre
SAT-002859;VOL-019926;AF0211;2023-12-02;CDG → JFK;Long-courrier;Économique;8.6;7.7;8.9;7.7;8.4;10.0;8.5;Passif;Peut-être;Famille;Non inscrit;Française
SAT-002860;VOL-013757;AF0311;2023-08-20;CDG → SGN;Long-courrier;Économique;7.5;4.9;7.9;10.0;6.7;9.6;6.8;Passif;Oui;Solo;Explorer;Française
SAT-002861;VOL-017672;AF0211;2023-10-25;CDG → JFK;Long-courrier;Économique;7.6;7.4;8.8;4.6;8.4;7.8;8.0;Passif;Oui;Loisirs;Non inscrit;Française
SAT-002862;VOL-039716;AF7607;2024-11-04;CDG → LYS;Court-courrier;Économique;7.3;3.4;8.4;6.3;9.6;8.9;7.8;Passif;Oui;Solo;Non inscrit;Française
SAT-002863;VOL-045937;AF1200;2025-02-17;CDG → ARN;Court-courrier;Économique;7.1;8.8;9.5;7.1;9.5;1.0;7.9;Passif;Oui;Solo;Non inscrit;Française
SAT-002864;VOL-022779;AF0247;2024-01-20;CDG → GRU;Long-courrier;Économique;6.8;7.3;4.8;4.7;9.7;8.5;5.7;Détracteur;Non;Loisirs;Gold;Autre
SAT-002865;VOL-040814;AF1152;2024-11-22;CDG → LHR;Court-courrier;Économique;7.4;5.6;9.2;7.7;6.6;8.6;8.6;Passif;Oui;Loisirs;Silver;Autre
SAT-002866;VOL-025943;AF1159;2024-03-13;CDG → FRA;Court-courrier;Économique;7.5;6.3;5.7;8.6;7.8;10.0;8.3;Passif;Oui;Affaires;Gold;Française
SAT-002867;VOL-012894;AF1263;2023-08-06;CDG → CMN;Court-courrier;Business;7.0;10.0;6.9;5.3;7.2;7.0;5.8;Passif;Peut-être;Affaires;Non inscrit;Autre
SAT-002868;VOL-023647;AF0346;2024-02-03;CDG → RUN;Long-courrier;Économique;6.6;5.2;6.7;9.5;5.5;8.6;7.4;Détracteur;Peut-être;Loisirs;Non inscrit;Française
SAT-002869;VOL-047649;AF0223;2025-03-19;CDG → SFO;Long-courrier;Économique;7.4;4.8;10.0;4.9;8.1;10.0;4.1;Passif;Oui;Loisirs;Non inscrit;Française
SAT-002870;VOL-022602;AF0211;2024-01-17;CDG → JFK;Long-courrier;Business;7.0;9.5;6.3;9.5;7.3;1.0;8.1;Passif;Oui;Affaires;Non inscrit;Autre
SAT-002871;VOL-018044;AF0216;2023-10-31;CDG → LAX;Long-courrier;Économique;8.1;10.0;5.5;7.6;6.6;9.8;9.2;Passif;Oui;Solo;Silver;Française
SAT-002872;VOL-010026;AF0228;2023-06-19;CDG → YUL;Long-courrier;Économique;8.0;9.8;8.1;7.8;6.5;7.6;7.4;Passif;Oui;Solo;Non inscrit;Autre
SAT-002873;VOL-026010;AF7128;2024-03-14;ORY → MRS;Court-courrier;Économique;6.8;6.6;5.3;5.9;6.8;9.2;7.0;Détracteur;Oui;Affaires;Silver;Chinoise
SAT-002874;VOL-031595;AF1198;2024-06-18;CDG → CPH;Court-courrier;Économique;8.1;8.7;5.9;8.0;8.8;10.0;8.3;Passif;Oui;Famille;Non inscrit;Chinoise
SAT-002875;VOL-050621;AF7134;2025-05-08;ORY → NCE;Court-courrier;Business;8.8;9.8;7.4;8.8;7.1;10.0;7.9;Passif;Peut-être;Solo;Explorer;Autre
SAT-002876;VOL-050431;AF0341;2025-05-05;CDG → FDF;Long-courrier;Économique;8.3;8.7;8.6;8.6;5.9;8.4;6.1;Passif;Oui;Affaires;Non inscrit;Américaine
SAT-002877;VOL-038705;AF1176;2024-10-17;CDG → BCN;Court-courrier;Économique;6.9;8.2;9.1;4.9;6.8;7.6;5.5;Détracteur;Oui;Famille;Non inscrit;Chinoise
SAT-002878;VOL-029487;AF0324;2024-05-12;CDG → DXB;Long-courrier;Économique;7.4;7.7;7.0;3.7;9.3;8.8;7.2;Passif;Oui;Affaires;Non inscrit;Allemande
SAT-002879;VOL-045513;AF7613;2025-02-10;CDG → TLS;Court-courrier;Économique;8.7;9.5;9.7;6.3;8.0;10.0;7.5;Passif;Oui;Affaires;Non inscrit;Française
SAT-002880;VOL-039162;AF0247;2024-10-25;CDG → GRU;Long-courrier;Premium Éco;7.4;7.3;2.6;7.9;9.1;6.4;9.6;Passif;Peut-être;Famille;Non inscrit;Chinoise
